id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,qtd_sobrecargas,dias_com_dados_util,vai_falhar
EA9B4423-F67A-4115-A93E-97EE9843D486,12736,5,31.25,1,0.02865891959798995,52,1.4902638190954773,264,264.0,106.67057747257819,214.1,0.0,36.34273230937542,0,1049,0
8BBD03B9-5906-43F7-8551-542DE32729E9,1541,2,1.0,1,0.23685918234912395,10,2.3685918234912395,261,452.0,108.2456138964938,253.4523,0.0,44.692121843819,0,1049,0
7F1776E8-6AE9-49D6-9A08-03CFAE0C5F35,5974,5,7.75,2,0.12219618346166722,16,0.9775694676933377,215,489.0,97.70960488660695,234.4173,0.0,30.124850440454857,0,1049,0
68393A79-FE6B-4B86-AB40-6CE88137A76E,9824,3,146.0,3,0.11146172638436483,210,7.802320846905538,235,141.0,40.20787451315571,124.8,-2.296912,18.028103051446696,0,1049,0
97DE8F48-CDF0-4327-9EAC-AB2B73FB697F,1236,1,0.0,0,0.0,0,0.0,235,753.0,176.46138865207794,494.0,-14.515,56.489158453274726,0,1049,0
66C36BAE-71F9-4D8B-8D0F-1886931FC598,6135,5,68.25,6,0.35696821515892424,251,14.93317033414833,186,734.0,153.1672968493072,355.6895,-0.7,47.49985566764775,0,1049,1
9BC821B2-CCB1-455D-934C-E0800CBD0CD5,6920,2,1.0,0,0.0,0,0.0,231,801.0,238.1744661597513,427.07,0.43,48.46067036260509,0,1049,0
DF4F2003-6EAF-45F7-8020-9013817C6D00,12736,5,139.75,0,0.0,0,0.0,12,250.0,56.0460858785921,297.46,0.0,26.82778140877956,5,1049,0
DC78C785-DE0F-48D9-8170-6F5F1EDAC962,5527,2,229.0,2,0.1320788854713226,179,11.821060249683372,225,314.0,25.783274443641567,207.0,-26.6,28.388128785031974,0,1049,0
FDD9C72D-F18E-4907-8818-5B7D2032B7C5,6030,2,1.0,2,0.12106135986733002,45,2.7238805970149254,222,400.0,128.2844594844876,276.1907,0.0,35.10116188651552,0,1049,0
